3;90.07774419910837
326;496.0917253895695
4;90.033327162779
952;409.1283417217634
5;90.02777349240623
677;332.18217893198306
327;496.21366365709844
2;90.033327162779
953;408.8532744151623
3;90.02777349240623
328;496.229785482492
4;90.27735042633894
5;90.6311204829776
678;332.19873569897885
954;408.06494581132546
329;496.2791553148288
6;90.69729874698585
7;95.44631999192006
9;102.54754994635415
330;496.3144164740734
955;406.85132419595243
10;102.59142264341595
679;331.9502974844276
11;102.59142264341595
331;496.35974856952294
12;102.63040485158382
956;406.310226304975
15;102.66937225872184
334;496.43126412424914
16;98.82307422864359
680;331.70167319445346
17;92.08148565265441
333;496.43126412424914
957;406.35821635596346
18;91.01648202386203
17;91.01648202386203
336;495.736825341834
20;91.01098834756164
681;331.587092631785
958;406.12805862190805
19;91.01098834756164
337;494.2367853569785
20;91.01098834756164
23;91.07140056021979
338;494.1973290093745
959;405.72897357718983
22;91.07140056021979
682;331.10421320182564
25;91.0494371207203
339;494.19227027544656
24;91.0494371207203
960;405.7585488933043
338;494.19227027544656
25;91.0494371207203
683;330.65087327875
26;91.11531155629113
961;405.83617384358433
339;494.21756342728247
29;91.14823092084673
28;91.14823092084673
340;494.23273869706367
31;91.10433579144299
962;406.3594467955679
684;329.52845097199116
32;91.06041950265768
341;494.24184363527945
31;91.06041950265768
32;91.10433579144299
963;406.252384608386
342;494.2873658106183
33;91.12079894294168
685;328.79781021168617
36;91.15371632577578
345;494.27927328586213
35;91.15371632577578
964;405.86820520952364
36;91.15371632577578
344;494.27927328586213
37;91.20307012376283
686;328.79781021168617
38;91.20307012376283
965;405.1888448612573
347;494.27826171095165
39;92.72540105062906
40;100.20977996183805
346;494.27826171095165
41;100.53357648069624
966;404.3847178121349
687;329.6179606756889
42;100.53357648069624
347;494.28129642947243
45;100.52860289489753
46;100.51368066089312
967;404.0284643437885
47;100.33444074693395
348;494.28129642947243
688;401.919146097819
48;96.0572745813663
49;94.54099639838793
351;494.32681497163395
968;403.81926650421224
50;93.79765455489812
49;93.79765455489812
350;494.32681497163395
50;93.87757985802574
969;403.8873605350878
51;93.87757985802574
351;494.3591811628464
54;93.87225362161068
689;402.8585359651698
53;93.87225362161068
354;494.42188462890675
970;404.09652312287966
56;93.8083151964686
57;93.72299611087985
355;494.41379430594367
56;93.72299611087985
971;404.992592524851
690;403.0062034262004
57;93.72299611087985
354;494.41379430594367
58;93.72299611087985
61;93.73899935459093
972;405.4898272460112
357;494.43401986513834
60;93.73899935459093
691;370.3201317778983
61;93.75499986667377
