332;1.0
333;1.4142135623730951
69;1.4142135623730951
208;1.0
210;2.0
327;1.0
330;2.0
13;2.0
332;2.0
333;2.0
204;2.0
61;2.0
2;1.7320508075688772
328;1.7320508075688772
199;2.23606797749979
48;2.23606797749979
49;1.4142135623730951
50;1.4142135623730951
60;1.4142135623730951
56;1.4142135623730951
197;1.0
335;2.23606797749979
244;2.449489742783178
115;1.7320508075688772
116;1.7320508075688772
1593;1.7320508075688772
347;7.416198487095663
348;10.862780491200215
349;10.099504938362077
478;11.661903789690601
799;13.92838827718412
1031;5.477225575051661
52;2.23606797749979
107;1.7320508075688772
39;1.7320508075688772
40;1.7320508075688772
52;2.6457513110645907
319;1.7320508075688772
35;1.7320508075688772
192;1.4142135623730951
193;1.0
105;1.7320508075688772
53;1.0
54;1.0
49;1.4142135623730951
61;1.7320508075688772
17;1.7320508075688772
322;1.0
17;1.4142135623730951
18;1.4142135623730951
19;2.23606797749979
33;2.23606797749979
43;1.0
44;1.0
323;1.4142135623730951
20;1.4142135623730951
52;2.23606797749979
53;1.4142135623730951
18;1.4142135623730951
19;1.4142135623730951
198;0.0
199;1.0
18;1.7320508075688772
329;2.0
336;2.23606797749979
339;2.23606797749979
73;1.7320508075688772
246;0.0
247;0.0
341;1.4142135623730951
76;1.4142135623730951
73;1.7320508075688772
340;1.4142135623730951
340;1.4142135623730951
341;1.0
71;1.4142135623730951
117;1.4142135623730951
338;2.449489742783178
345;3.4641016151377544
253;3.7416573867739413
129;3.605551275463989
144;2.0
121;0.0
140;1.0
141;0.0
147;1.4142135623730951
263;1.4142135623730951
375;1.4142135623730951
281;3.605551275463989
355;3.7416573867739413
219;10.816653826391969
220;11.135528725660043
221;11.0
222;11.0
223;6.082762530298219
288;4.58257569495584
177;1.4142135623730951
178;1.0
303;1.4142135623730951
304;1.0
180;1.4142135623730951
185;2.449489742783178
317;1.7320508075688772
108;2.23606797749979
42;1.7320508075688772
802;2.449489742783178
34;1.7320508075688772
35;1.7320508075688772
201;2.449489742783178
202;2.449489742783178
331;2.0
332;2.0
8;2.23606797749979
